428	321	428	321	428	321	428	428	428	428
428	321	428	321	428	321	428	428	428	428
428	321	428	321	428	321	428	428	428	428
428	321	428	321	428	321	428	428	428	428
428	321	428	321	428	321	428	428	428	428
428	321	428	321	428	321	428	428	428	428
428	321	428	321	428	321	428	428	428	428
428	321	428	321	428	321	428	428	428	428
428	321	428	321	428	321	428	428	428	428
428	321	428	321	428	321	428	428	428	428
428	321	428	321	428	321	428	428	428	428
428	321	428	321	428	321	428	428	428	428
428	321	428	321	428	321	428	428	428	428
428	321	428	321	428	321	428	428	428	428
428	321	428	321	428	321	428	428	428	428
428	321	428	321	428	321	428	428	428	428
428	321	428	321	428	321	428	428	428	428
428	321	428	321	428	321	428	428	428	428
428	321	428	321	428	321	428	428	428	428
428	321	428	321	428	321	428	428	428	428
428	321	428	321	428	321	428	428	428	428
428	321	428	321	428	321	428	428	428	428
428	321	428	321	428	321	428	428	428	428
428	321	428	321	428	321	428	428	428	428
428	321	428	428	428	428	428	428	428	428
428	321	428	428	428	428	428	428	428	428
428	321	428	428	428	428	428	428	428	428
428	321	428	428	428	428	428	428	428	428
428	321	428	428	428	428	428	428	428	428
428	321	428	428	428	428	428	428	428	428
428	321	428	428	428	428	428	428	428	428
428	321	428	428	428	428	428	428	428	428
428	321	428	428	428	428	428	428	428	428
428	321	428	428	428	428	428	428	428	428
428	321	428	428	428	428	428	428	428	428
428	321	428	428	428	428	428	428	428	428
428	321	428	428	428	428	428	428	428	428
428	321	428	428	428	428	428	428	428	428
428	321	428	428	428	428	428	428	428	428
428	321	428	428	428	428	428	428	428	428
428	321	428	428	428	428	428	428	428	428
428	321	428	428	428	428	428	428	428	428
428	321	428	428	428	428	428	428	428	428
428	321	428	428	428	428	428	428	428	428
428	321	428	428	428	428	428	428	428	428
428	321	428	428	428	428	428	428	428	428
428	321	428	428	428	428	428	428	428	428
428	321	428	428	428	428	428	428	428	428
428	321	428	428	428	428	428	428	428	428
428	321	428	428	428	428	428	428	428	428
428	321	428	428	428	428	428	428	428	428
428	321	428	428	428	428	428	428	428	428
428	321	428	428	428	428	428	428	428	428
428	321	428	428	428	428	428	428	428	428
428	321	428	428	428	428	428	428	428	428
428	321	428	428	428	428	428	428	428	428
428	321	428	428	428	428	428	428	428	428
428	321	428	428	428	428	428	428	428	428
428	321	428	428	428	428	428	428	428	428
428	321	428	428	428	428	428	428	428	428
428	321	428	428	428	428	428	428	428	428
428	321	428	428	428	428	428	428	428	428
428	321	428	428	428	428	428	428	428	428
428	321	428	428	428	428	428	428	428	428
428	321	428	428	428	428	428	428	428	428
428	321	428	428	428	428	428	428	428	428
